customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03854,Female,0,No,No,27,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),25.33,668.58,Yes
CUST-03855,Male,1,Yes,Yes,20,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,Yes,One year,No,Credit card (automatic),114.7,2262.97,Yes
CUST-03856,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,78.95,3688.85,Yes
CUST-03857,Male,0,Yes,No,8,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),25.73,230.01,No
CUST-03858,Male,0,Yes,Yes,20,Yes,No,DSL,No,No internet service,Yes,No,No,No,Month-to-month,No,Electronic check,98.13,1987.5,No
CUST-03859,Male,0,No,No,41,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),27.44,1113.55,No
CUST-03860,Female,0,No,No,13,Yes,No,DSL,Yes,No internet service,No internet service,No,No,No,Two year,Yes,Mailed check,73.86,984.85,No
CUST-03861,Male,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,103.8,5375.58,Yes
CUST-03862,Male,0,Yes,No,8,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),83.35,628.6,No
CUST-03863,Male,1,Yes,No,40,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No,Two year,No,Credit card (automatic),77.35,3105.35,No
CUST-03864,Male,0,No,No,63,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,69.44,4355.35,Yes
CUST-03865,Female,1,No,No,50,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),33.09,1698.04,Yes
CUST-03866,Female,0,No,No,53,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,98.79,5241.9,No
CUST-03867,Female,1,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,One year,No,Bank transfer (automatic),115.74,1382.9,No
CUST-03868,Female,0,No,No,29,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),66.2,1968.3,Yes
CUST-03869,Female,0,No,No,57,Yes,Yes,DSL,No internet service,No,No internet service,No,No,No,One year,No,Credit card (automatic),88.82,5052.42,No
CUST-03870,Female,0,No,No,63,Yes,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,100.06,6347.76,No
CUST-03871,Female,0,No,No,3,Yes,No phone service,DSL,Yes,Yes,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.85,371.18,Yes
CUST-03872,Male,0,Yes,No,29,Yes,No phone service,No,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),23.61,674.69,No
CUST-03873,Male,1,No,No,44,No,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),56.7,2527.36,No
CUST-03874,Female,0,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),78.54,4674.51,No
CUST-03875,Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),109.26,7116.3,No
CUST-03876,Male,0,No,No,53,Yes,No,DSL,No,No,No,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),66.01,3460.2,No
CUST-03877,Female,0,Yes,No,63,Yes,No,DSL,No,No,No,No internet service,No,No,Two year,Yes,Electronic check,34.05,2100.54,Yes
CUST-03878,Female,0,Yes,No,22,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,47.1,990.81,No
CUST-03879,Male,0,No,Yes,30,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,No,Two year,Yes,Credit card (automatic),25.52,799.1,No
CUST-03880,Female,0,No,No,69,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No,No internet service,Month-to-month,Yes,Mailed check,96.93,6679.83,Yes
CUST-03881,Female,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,97.53,5908.07,No
CUST-03882,Female,0,Yes,Yes,39,Yes,No,No,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),72.64,2872.94,No
CUST-03883,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,One year,No,Mailed check,114.36,8274.85,No
CUST-03884,Female,0,No,No,19,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,No internet service,Two year,No,Electronic check,40.77,812.04,No
CUST-03885,Male,0,Yes,No,2,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,94.61,139.69,No
CUST-03886,Male,0,Yes,No,7,Yes,No phone service,DSL,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),92.17,632.31,No
CUST-03887,Male,0,No,No,19,No,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),35.7,629.74,No
CUST-03888,Male,0,No,No,35,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),63.93,2254.13,No
CUST-03889,Male,1,Yes,No,57,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,26.69,1492.68,Yes
CUST-03890,Female,0,No,Yes,59,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,18.8,1152.42,No
CUST-03891,Female,0,Yes,No,8,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,Yes,One year,No,Electronic check,100.56,768.11,No
CUST-03892,Male,0,No,Yes,11,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),103.53,1093.51,Yes
CUST-03893,Female,0,No,Yes,65,No,Yes,DSL,No internet service,No,No,No,No,No,Two year,Yes,Electronic check,70.02,4558.28,No
CUST-03894,Female,0,Yes,No,44,No,Yes,DSL,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),102.48,4492.53,Yes
CUST-03895,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,96.69,6034.84,No
CUST-03896,Female,0,No,No,56,Yes,No,DSL,No,No,Yes,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),81.56,4588.9,Yes
CUST-03897,Male,0,No,No,12,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),84.53,1053.28,Yes
CUST-03898,Male,0,No,No,55,No,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,109.18,6008.15,No
CUST-03899,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,21.63,1325.15,Yes
CUST-03900,Female,0,No,No,34,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No,One year,No,Electronic check,78.58,2712.84,No
CUST-03901,Female,0,No,No,62,No,Yes,No,No,Yes,No,No internet service,No,Yes,Two year,Yes,Electronic check,25.99,1579.66,No
CUST-03902,Female,0,Yes,No,17,Yes,Yes,No,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,105.11,1792.5,No
CUST-03903,Female,1,Yes,Yes,27,Yes,No,No,Yes,No internet service,No,No,No,No,One year,No,Bank transfer (automatic),77.95,2073.85,No
CUST-03904,Male,0,Yes,No,41,Yes,No,DSL,No internet service,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),76.71,3161.44,No
CUST-03905,Female,0,No,No,28,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Two year,No,Bank transfer (automatic),91.44,2553.28,No
CUST-03906,Female,0,Yes,No,1,Yes,No,DSL,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),108.7,89.0,No
CUST-03907,Male,1,No,Yes,10,Yes,No phone service,No,Yes,Yes,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),58.99,619.43,Yes
CUST-03908,Male,0,Yes,No,2,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.91,81.71,Yes
CUST-03909,Male,0,Yes,Yes,61,Yes,No phone service,No,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.91,2847.75,No
CUST-03910,Female,0,No,No,59,Yes,Yes,No,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,81.26,4798.43,No
CUST-03911,Female,0,Yes,No,66,Yes,Yes,No,Yes,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),80.2,5317.13,No
CUST-03912,Female,0,No,No,58,Yes,Yes,No,Yes,No,No,No,No,Yes,Two year,No,Mailed check,39.02,2238.48,Yes
CUST-03913,Male,0,Yes,No,66,Yes,No,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,115.68,7639.03,Yes
CUST-03914,Female,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),77.92,3717.21,No
CUST-03915,Female,0,No,No,42,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),54.04,2272.68,No
CUST-03916,Female,0,Yes,No,18,Yes,No,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),52.58,941.43,No
CUST-03917,Male,1,Yes,Yes,43,No,Yes,DSL,No internet service,Yes,No,No internet service,Yes,Yes,Two year,No,Credit card (automatic),117.46,5098.5,No
CUST-03918,Female,0,Yes,No,57,No,No,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,64.27,3671.19,No
CUST-03919,Female,0,Yes,No,14,Yes,No,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,79.33,1070.76,No
CUST-03920,Male,0,No,No,60,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,One year,No,Electronic check,114.8,6892.36,No
CUST-03921,Male,0,Yes,Yes,54,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.46,4988.7,No
CUST-03922,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,55.47,71.36,Yes
CUST-03923,Female,0,Yes,Yes,65,No,No,DSL,Yes,No,No,No internet service,No,Yes,Month-to-month,No,Mailed check,61.88,4001.94,No
CUST-03924,Female,0,No,Yes,8,Yes,Yes,No,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),38.96,315.12,No
CUST-03925,Male,0,No,No,70,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,62.97,4420.85,Yes
CUST-03926,Female,0,No,Yes,52,No,No,No,No,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,82.55,4316.62,Yes
CUST-03927,Male,0,No,No,65,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),113.11,7392.87,No
CUST-03928,Male,1,No,No,38,Yes,No,DSL,No,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,24.82,986.8,No
CUST-03929,Female,0,No,Yes,56,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,92.83,5240.01,Yes
CUST-03930,Female,1,Yes,No,2,No,No,Fiber optic,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),71.74,107.55,No
CUST-03931,Male,0,Yes,Yes,66,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,No,One year,Yes,Mailed check,44.93,2938.44,No
CUST-03932,Male,0,Yes,Yes,57,Yes,Yes,No,No internet service,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),96.62,5547.11,No
CUST-03933,Female,0,No,Yes,44,Yes,No,Fiber optic,No,No,No,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),35.63,1599.78,No
CUST-03934,Male,0,Yes,No,14,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),32.51,425.51,No
CUST-03935,Female,0,Yes,Yes,34,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),73.47,2514.89,Yes
CUST-03936,Female,0,Yes,No,8,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,77.28,615.19,No
CUST-03937,Female,0,Yes,No,37,Yes,Yes,DSL,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,24.23,929.97,No
CUST-03938,Female,0,No,No,50,Yes,No phone service,DSL,No,No,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),42.41,2149.05,No
CUST-03939,Female,0,Yes,No,34,Yes,Yes,DSL,No,No,Yes,No,No,No internet service,Two year,Yes,Electronic check,90.94,3075.73,No
CUST-03940,Male,1,Yes,No,4,Yes,No phone service,No,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),62.96,243.54,No
CUST-03941,Male,0,No,No,46,Yes,Yes,DSL,No,Yes,No,No,No,No internet service,Two year,No,Credit card (automatic),36.43,1714.33,No
CUST-03942,Female,0,No,Yes,62,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),80.24,4995.99,No
CUST-03943,Male,0,No,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,64.17,499.27,No
CUST-03944,Female,0,Yes,Yes,45,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),31.67,1474.73,No
CUST-03945,Male,0,Yes,No,53,Yes,No,DSL,Yes,No,Yes,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),67.79,3601.32,No
CUST-03946,Male,0,No,No,29,No,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,83.12,2453.45,Yes
CUST-03947,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,93.34,4103.41,Yes
CUST-03948,Female,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,53.66,605.78,Yes
CUST-03949,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),105.89,910.08,Yes
CUST-03950,Female,0,No,No,45,No,No phone service,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),61.08,2709.6,Yes
CUST-03951,Male,0,No,Yes,30,No,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,77.27,2363.65,No
CUST-03952,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),33.48,2248.65,Yes
CUST-03953,Female,0,No,No,71,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No,One year,Yes,Electronic check,22.99,1620.07,Yes
CUST-03954,Female,0,No,No,10,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,118.43,1191.41,No
CUST-03955,Female,0,No,No,62,No,No,Fiber optic,No internet service,No,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),77.71,4857.16,Yes
CUST-03956,Female,0,Yes,No,24,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,46.19,1122.29,No
CUST-03957,Male,0,Yes,Yes,34,No,Yes,No,No,No internet service,No,No,Yes,No,One year,No,Bank transfer (automatic),106.65,3596.31,No
CUST-03958,Female,0,Yes,No,3,Yes,No,No,No,Yes,Yes,No,No,No internet service,Two year,Yes,Mailed check,59.23,131.41,No
CUST-03959,Male,0,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,90.25,2197.61,No
CUST-03960,Male,0,No,No,60,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No,No,One year,No,Bank transfer (automatic),27.41,1648.14,No
CUST-03961,Female,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),51.14,1898.81,No
CUST-03962,Male,0,No,No,33,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),37.33,1216.37,No
CUST-03963,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),61.56,1392.31,No
CUST-03964,Female,0,Yes,No,45,Yes,No,DSL,Yes,No,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),111.25,4992.46,Yes
CUST-03965,Male,0,No,No,53,Yes,No,DSL,Yes,No,No,No internet service,No,Yes,Month-to-month,No,Electronic check,88.67,4728.32,No
CUST-03966,Female,0,No,No,65,Yes,No,Fiber optic,Yes,No,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),95.57,6220.95,No
CUST-03967,Male,0,Yes,No,30,No,No,No,No,No,No,No,No internet service,Yes,Two year,Yes,Electronic check,40.82,1210.54,No
CUST-03968,Female,1,Yes,Yes,35,Yes,No phone service,DSL,No,No,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,81.27,2806.14,Yes
CUST-03969,Female,0,No,No,71,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),94.13,6715.45,Yes
CUST-03970,Male,0,Yes,Yes,24,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.02,2274.78,Yes
CUST-03971,Female,0,No,No,52,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),101.29,5288.04,No
CUST-03972,Male,0,Yes,Yes,15,Yes,No,No,No,No internet service,No,No,No,No,Month-to-month,No,Bank transfer (automatic),117.24,1754.06,No
CUST-03973,Female,0,Yes,No,20,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,64.26,1309.27,Yes
CUST-03974,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,One year,No,Electronic check,111.05,184.37,Yes
CUST-03975,Female,0,No,Yes,61,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,103.82,6343.35,No
CUST-03976,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),49.19,725.89,No
CUST-03977,Female,0,No,No,23,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,60.25,1425.95,No
CUST-03978,Male,0,Yes,No,67,Yes,No,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,112.8,7540.2,No
CUST-03979,Male,0,Yes,Yes,70,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),34.82,2439.87,Yes
CUST-03980,Female,0,Yes,Yes,52,Yes,No,DSL,No,Yes,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),83.71,4368.23,No
CUST-03981,Female,0,No,No,70,Yes,Yes,DSL,Yes,No,No internet service,No,No,Yes,One year,No,Credit card (automatic),29.27,2042.51,No
CUST-03982,Female,1,Yes,No,60,Yes,No,DSL,No internet service,No internet service,Yes,No,No,No,Month-to-month,No,Mailed check,110.66,6654.62,No
CUST-03983,Male,0,No,No,61,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No,Two year,No,Credit card (automatic),97.93,5940.36,No
CUST-03984,Male,0,No,No,55,Yes,No,DSL,Yes,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,116.73,6454.53,No
CUST-03985,Male,0,No,No,41,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,110.01,4552.4,No
CUST-03986,Male,1,Yes,Yes,60,Yes,No,DSL,No internet service,No,Yes,No,No,Yes,One year,Yes,Mailed check,28.88,1752.65,No
CUST-03987,Female,0,No,Yes,15,Yes,No,No,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,86.08,1302.37,Yes
CUST-03988,Male,0,No,No,71,Yes,No,DSL,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,47.35,3365.93,No
CUST-03989,Male,1,No,No,24,Yes,Yes,No,No internet service,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,50.88,1202.34,Yes
CUST-03990,Male,0,No,Yes,18,No,No,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,111.63,1966.92,No
CUST-03991,Female,0,No,No,31,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,Yes,Two year,Yes,Mailed check,43.73,1365.15,No
CUST-03992,Male,0,No,No,63,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,44.59,2858.25,Yes
CUST-03993,Male,0,No,No,2,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),74.5,103.3,Yes
CUST-03994,Female,0,Yes,Yes,3,Yes,Yes,DSL,Yes,Yes,Yes,No,No internet service,No,Two year,Yes,Bank transfer (automatic),52.71,191.6,No
CUST-03995,Male,0,Yes,Yes,21,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,66.58,1354.9,No
CUST-03996,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,117.81,487.97,No
CUST-03997,Female,0,No,Yes,37,Yes,No,No,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,113.92,4236.1,No
CUST-03998,Female,0,No,No,71,Yes,Yes,DSL,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.84,2183.6,No
CUST-03999,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),40.81,141.5,Yes
CUST-04000,Female,0,Yes,Yes,59,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,65.07,3819.82,No
CUST-04001,Male,0,No,No,58,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),32.86,1944.63,No
